Channel,Subs
shaoduoduo,825
MrExCrew,820
VickyRandom,818
Shario,812
加菲貓校長,812
Sa japonesa bo.sexi.1,808
Studio City Macau,806
Catceht,795
Ariez Chan,790
神秘俠 Xemoner,785
Kit Lam,774
网飞网漫 chinese drama&cartoon,771
Franz Levy,767
Puiching TV 澳門培正校園電�…,766
EmilyWarm,761
نجوم بريس/nojoum presse,756
澳門海關Serviços de Alfândeg…,750
Elvis_ HinatoHSD,740
themeparkdokus,734
Milly & Fai,719
Alfred Espinosa,701
澳門交通資訊網,694
Library MUST,694
澳門奧比安物業Ambiente Prop…,681
Life on the Horizon,676
Prestadero,667
Sandwich_ max,664
Sarina Lei,658
Calvin Cheong,653
澳門城市大學,647
Ghost.R.C,642
mist,642
StickJotaro Animatorツ [YT],641
Happy Learning,639
Mr_staryR,631
Erish Kasa,612
vppmorg,610
BunBabylonSound,607
Shuqee Immersive Attraction Soluti…,607
Dow Lun,595
EclipzeG,576
Vicioncontrol,571
sl_jc2777,564
ADRIO AHMED,553
GIM,553
維維 啊wei,546
Macao Orchestra,546
sand1982,542
kkl824,541
喬峰Andrew,538
JB Feng,535
D.UNIVERSE Macau,533
聖公會基愛小學,532
Jakrawut,530
hush! 300,529
PoliciaDeISexo,526
TEDDY ZONE,525
TheHero,524
lxxhanna,523
Man Chan,522
versacyte,519
KMH Kaneziki,519
天使OUO,517
Kch1852,512
su39wol,510
MK8085's Production,505
Byron Abel Arciniega Orozco,501
Nelson Tang,501
Ao Charlotte,494
澳廣視體育節目,490
澳門口述歷史協會,490
Sam Lei,489
hiya002643,479
kinchu favorite,473
ArthurSaber,472
Jayblaire Anywhere,470
CCAC Macau,466
IIM Instituto Internacional de Mac…,464
girlwhopranks,463
DavyPong,456
NiNjA NooB,456
澳門童軍總會The scout associ…,450
billy436,443
0デスティ,439
CKF中国功夫,427
永利澳門 Wynn Macau,426
matchaideo,420
豆豆&??,418
Macanese,406
Sílvia Daisy,405
Nature Taichi,405
Sandy-Z千馥百绘,401
Macau Street Dance Festival,400
Sukyhoi,399
Стримеры Смотрят,398
USJMacao,397
我門傳媒V-MACAU,396
去澳門LetsGoMacao,395
YOGA LIFE - Vedanta Wellness,394
Macao CAA澳門特區民航局,393
Nancy Nie,391
LCA Smash Queretaro,391
司徒輝 Band,391
Furinkazan Electric Vehicle,384
ohh Davax,381
澳門巴士/交通/天氣資訊�…,378
澳廣視特備節目,377
BigWillyGaming,376
Speaker_Edits,372
趣誌Cheersuptv,369
ABCF Church Macau,360
Ivan Cheong,360
francis,358
Chesterice,355
DinosaurFanBoy1981,354
Macau Yeah,354
umcmlab,354
KHPROS 哈片,353
Wing Chan,350
楊男與聰小姐,350
4Fun,350
威爾 WIL,348
Music Bridge,341
The cutest panda in China,340
Achromedynex,338
小小少年,337
Yury1983ful,336
ko timo,335
Kinson,333
AIGCMan,332
LDG MACAU,331
希雯Heiman,331
WLF,320
Ramchong,320
chia kok,319
Paulo Joson,315
AAAUPM 澳門理工大學校友會,314
woodB Leong,312
Legend Heroes Park - 傳奇英雄�…,310
bob lennon,308
Marco Ku,306
Tribuna de Macau,303
黃諾軒,303
Nico,302
peter_fillip shorts,301
富岡義勇,301
Katee Of The Day,300
Daris Dévelopemment,299
PRECISION SNOOKER MACAU澳門精�…,298
游戏电影推荐Alexander,297
Matrix Dedal,296
SlimeKing SKG19,295
Dyno Productions,294
alejandro lex gamer broder,294
Jacky Yu,293
Macau String Studio,292
UmrenIRL,290
Заработок в интерн…,290
Keki_Cakee_,286
Orange,278
eplayer_123,273
Tan,273
shino520s,271
ShowMe Online Channel,271
KenN Transportation Video Channel,265
Kim Adzventure,264
卡笑大叔,262
喧嘩KENKA,257
Vincent Costales,255
VolcanResurge,254
ArsXer,246
Stanley Cheung,243
清葉昊Ching Ip Hou,241
rcmac,239
Infini tum,235
Evaglitz,232
Francisco Lopez,228
Darling lei,226
Arither翔,225
JonskieTV- Channel,225
jeff C,224
David Li,223
澳門音樂產業協會AIMM,223
Potpot TV,222
School of the Nations,221
野鴿燁哥,220
Alanbar Gorillas,218
Raph,218
Ochiroo B,218
cook spice,218
tristaloutristalou,217
WinOrLearn,217
Will Ao,215
FakerAcerGiger,211
Dave ChappeIIe,210
YMchannelMACAU,207
Joanna Bianca,206
byTeiko,205
點子 Dim 360,203
嬌比Gubi,203
TheEliteStrafes,203
tatay mark,201
Yangyang,201
Crystal一閃一閃的水晶晶,200
Glama PCツ,199
Chan William,199
香港跆拳道正道舘北區A HK…,199
Jayden澳門仔,197
George Lei,196
Kimkim,196
Nicki LovesYou,195
AZ,193
幽默雙子座Humour Gemini,190
冰月,188
Daewang’s daughter,187
Aina Ho,184
MU KO Ent Channel,182
Ryutaku Zaki,180
shien vlogers,178
CHEONG MC MARCO,177
詩韻鋼琴城,176
Manuel Loi,175
穩德財經台,173
Ricsi Gameplay,172
Michael Lam,171
Team Eraser Comic,169
Celina Mei Garcia,169
Angels Sky,167
chowderloveeat,166
4oe music,165
Crip Nights,165
Bao Leo &,164
PrettyCoolCLI,163
AE86_Lo,163
Sellma Batalha,162
D1ng.__,159
nide小圓,159
妈咪早早的美食,158
JFM Studio,158
MLIDA Macau Limin International Da…,156
Macau Fynn,155
蓝色狮子,155
Concrete Lotus,154
ieklok bbb,152
Yonel Gonzales,149
iantong,149
mcgiver02,147
_Lasfera,146
Rickson Lam,145
Union Technology International,141
MYEIC澳門青年創業孵化中心,141
zacharyy,141
Macau Shopping Festival,139
Amine waga,139
Eevee3900,137
JC,136
Ryanlulu,136
Re Re,135
Surya Channels,134
微辣鐵粉,134
Nick Kuan,133
hereiskiramakeup,133
jamas,130
MsOlszaczek,130
Macao Malayali,130
carson yeung,127
Mina Shi,127
top_ kicksdaily,126
Victor Virtualization,124
Chin,123
Cristy,121
Chonwa Lai,120
Marvelous,120
DemoGaming,119
xlovememories,119
arsshadow,118
*unnamed* Khan,118
MEIA Macau,117
ELP highlight,116
Studying Wild,116
Roy Loi,115
MDREDA. YT,114
Alex Israel,113
GEESE,110
Pierre Ieong,110
Team Building & Event Management -…,110
Un Daniel,108
Jumex,106
may may囧,105
ovvyy98,104
Vincent and his vanity,104
bard88,103
KaToRa,103
段美玉Michelle Tun,101
Jace Ferguson,100
Nisa Nisa,100
啊明MALE,99
Ehelen ovo,98
The Serko,98
Vong Kinian,97
laguingyou,97
Tobe Wong,97
chang simon,95
zBlack Gaming,94
Justin Meyer,93
Sam Gor,93
lolomolo,90
Excellentetive??,90
BL 25,89
mike leong,87
David Ng,87
Finger Point點指,87
Los Primos,87
Ana Pérez,85
To Light Brian Channel,82
Lachance Ruminant & Pig Nutrition,82
澳門聽障人士協進會,82
Pretty Sweet Tomorrow ́s,81
Max Kwok,81
mj33090,80
Anabela Radio,80
macaubjj,80
Game Challenge Studio遊戲擂台,79
E Fattela na Risata,79
chan winson,79
Nieuw kanaal TzunderWulf,78
Cassidy Lichtenstein,78
弗妮 DailyAits,78
UFO9241994,77
Mariana Sobol,77
Tri Production,77
Joe _H,77
fres ma,75
KelviN KaM,74
Hong-Ning Dai,74
Simmulaiiiwee,73
房記NEWS,73
hello jobs,72
chi tai,71
Orpheus,70
Pran - Gaming & More!,70
Lucas Top10,70
T.,69
Tiago Rebelo,69
António Sousa,69
北京澳生電台BMSA FM,68
喜揚揚PleasantGoat84,68
Peter Speight,67
Ruperto Abelgas,66
Bowie Chan,66
Darixoh,66
Boshyboi,65
werowero,64
DavidChio,64
伊澤的頻道,64
macauboy429,64
Sandeep Kumar,64
Keng Mok,64
Macau Kapok,64
Macau Cooking,64
Suzuki重秀,63
Gabrian Mak,63
Radiation Studios,63
Sharpy Z,62
瀚叔叔音樂貧道,62
我覺得可以,62
internal comm,62
Jan Ian,62
tankpt,61
J Handsome,61
AkinaZEN Plays,61
kahong un,60
SOURCESUM Law,60
wberza,60
chocomint,60
super8soldado,59
テレビ の 日本,59
KaHong Wong,59
Pigeon Show,58
手工作坊_ Enjoy the toy,58
民众建澳聯盟,58
Pumpkin_b Leong,57
Kerwin Che,57
LilyG莉莉兒のbetalife,57
蓮花俱樂部Lotus Club,56
[NLOG] Nature Log,56
信仰濃度,55
Justin Loi Channel,55
Ander Leong,54
ERIC HO,54
Suphi Kıraç Çalışkan,54
e_english1,54
MY DAYS MACAU-マカオ暮らし�…,53
Laradox,52
Daetus,51
Pierre Elma,51
eaj,50
Skylam 林守鈞,50
fok Nemo,50
ChooChoo,50
SKY天哥,50
Arnold Bromm,50
Macau Exclusive,49
Matthew Karate 唐梓軒空手道,49
想成为网蓝的Mona,48
Hot dog,47
2HAYOP,47
boy balot channel,47
JiongWallace,46
Dark Shadow,46
rin,46
Hermes Trabuco,45
ssamatshi vlogs,45
macauken,45
Andrew Bussy,45
Quadro_Em4,44
ferboots,43
FireCrackers MKD,43
El chino cochino,43
Ovenus Tai 雪欣 小欣,43
Victory Pao,43
bo sio,42
n1gHtq,42
MŔ Scoop,42
HumpingSlimes,41
David So,41
Experience with Lou Lou,40
BasicPiano,40
Coronel Carvalho,38
nahtan,38
mancho chan,38
浪仔,38
7 downs,37
思享,37
Marcus Lisboa Especialista em Crip…,37
RAJA MANI,37
Billy Animation,37
Yiarda Aiba,37
Antonio Cheong,37
mcmcrabbit,36
Мототрек для Профе…,36
F Chan,36
ToxicCrowYT,36
L Angus,36
Vanessa . C,36
FranklinY1211 | Gameplays & Tutori…,36
Devil,35
Sami Khan,35
D3FALT,35
Cherry Chin,35
N M,34
ToonTownMinecraft,34
基路亞的No fear,34
AVERELL İş Başında,33
EXIA WONG,33
Jason Si,33
MXcifrasYtb,32
肉球,32
TheAssassinscreedfan 249,32
MineDab Officiel,32
Jyun Winkle,32
L30,31
Milkweedz,31
iDanielmaker 97HD,31
Nirksan,31
額頭不大,30
DOWWADC,29
Jason Cheang JC67,29
阿部吉田&,29
stringdog911,29
澳門千人匯澳門千人計劃,29
phantasy,28
FrijolesWithPan,28
Shoushan Stone Store,28
p154831,27
苏北老祁qi,27
BlueNava小緹娜,27
Broomhilda,27
wa cheok sing,26
AltiraMacau,25
EvaSharkette,25
gabriel florendo,25
crybabyasshole102,24
eduthecooldude,24
heartiepc,23
Pink,23
Jimmy Kou,23
yccbb gabman,23
Byron Productions,23
曹长青的梦想,23
YuanKai Lee,22
傻呼呼的小學生,22
火山漢子,22
爛竅星 John,22
Pedro Melo,22
Elijah Chan,22
oof xd,21
Anni Wang,21
笑问天,21
Gamer go gaming,21
SOUTH INDIAN MOVIECLIPS,21
tektekhei,20
digitalmedia4macao,20
Dan,20
MIXshow mtccemj,20
Edwin Libao,20
whatistraveling,20
kapek,19
Illan,19
PinFrench,19
PETSTAR FACTORY,19
TikTok china抖美女,19
inik,18
CapitanCacao,18
電源方塊Power blocks,18
謙虛哥,18
Team Building smallWORLD,17
MemoryYuri曹柔理澳門站,17
Jumptimes,17
PAN DJ,17
Jodie Lam,16
MrMocro1980,16
kerrywong888,16
Macau Fisherman's Wharf 澳門漁�…,16
Сей,16
Ethan Lai,16
MyuzikTV,16
Curio Corp,16
Justin FPV,16
Tomé Martins,15
tiktok viral ph,15
محمد لوجيا Mohamed logia,15
TwoFishies'Tank,15
Henry Cheang,15
microlah,14
Miyavi Lou,14
Alexander Chan,14
Office of Sports Affairs UM,14
布萊恩_BRIAN_WONG,14
The66924568,13
Jeff,13
M3ME Production,13
Hon Lam,13
ShamShamFTW,12
liviu,12
enya barrett,12
دنيا الطرائف,12
g g,12
Bobeo,11
erikaxramoz,11
尼路,11
silver0scale,11
gig man,11
macauracingclub,10
quonbus,10
Abdallah Kadiri,10
LaggerHD,10
Ria Ber,10
hi im Kent,10
KA HOU IUN,10
Samuel. Wan,9
Kevin McMahon,9
marcopcms,9
Th0masjtb,9
miles25830,9
Oscar Wong,9
劉宇軒,9
Chmadne,9
Fidelidade 忠誠保險,9
mazarini,8
mentiroso,8
Mora Lim,8
BoneNg,8
Ubaldino Couto,8
marcus199ful,7
Pink Kitchen,7
hysim23,6
cloudyap,6
Downey Page,6
CHON CHONG LO,6
Animation Tube,6
Mbok rondo channel,6
Macau Go! TV,6
面包仔,5
chancue,4
Edgar Zambrano,3
RK,3
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
