Channel,Subs
Collège français Françoise DOLTO,388
ツxBlueGamer,387
Warlas,387
MahRa LIFE,383
POPOL OFFICIEL,379
FatBaldGoatTV,377
Sacha BamBam,376
Randy Donny,373
AAENA Madagascar,368
TKJ,367
̣ ̣,362
funky cat :3,361
Sedera Ratsimandresy,360
GAETAN RGH,358
SUD MOZIKA,357
Landrie Amadeus Andrianantenaina,357
Facto Saatchi&Saatchi Madagascar,355
Toloch Musik,353
Weaver Trio,346
Stanio Selvador,345
Jyunii Haryen,345
Johan RZ,341
Stormada,340
Carlos Hardy,338
Studio Shoot' Pro,335
Sandrine Rajaofetra,335
Aloha succès,334
Mifitina,326
Mada Foto,325
Vazo Gasy Premium,324
Projet PASSAT,323
Andry RAJOELINA,322
Gasy Skills,322
Talent Gasy,319
Beyblade Of The Flames 1027,312
Chan Leck Yeul Landau,312
A1tn,312
tahina zefan Ranomenjanahary,311
crazy4dev,310
LUMAHEE Films - Madagascar Filmmak…,310
Maminiaina RMN,310
Olga Del Madagascar Officiel,309
112 Unity,308
MOZIK AFRICA,304
Five 0 one Studio,296
EpicBananas,294
An Other Youtuber,294
TeamBigStars,291
9 STUDIOS,290
PtitMenj,289
mcrai twin,289
Edgard Ravahatra,287
Mestre Dos Jogos,285
Sylka Prod,284
Sawyer Cloud,284
Soul'Dera,283
LORD,282
Nepu-Tech JPN,281
Serasera Mada,278
Alberto LeBoSs,276
justIRANO,265
Sui Géneris,264
Tasbeats,260
Football Online,256
DIGNI,248
Kool Kangaroo Records,247
blueline-mg mada,246
Rah Fely Music,243
Free HUMANITY Label,241
Leonardo Production Madagascar,238
CHRISTIAN FELIX,238
Dorian Speedcubing,236
Longrich Madagascar,233
Diary YT,226
hajekk ϟ,225
Toky,225
karavaj,225
Mozi Chut,224
Art Shivah,222
Tix Production,219
Matrix Tera,218
Yvis Olof,217
Bart,216
Top Tik Tok,213
carlosclave,208
zup ghettoboys,208
mampitovy centy,208
Heninkaja Rasolomanana,207
Harry Tiana Teddy,206
SEED Madagascar,206
Jonathan Toto,203
Celeron Beats,201
manga judge,200
Storm95 !,193
Luis Fernando Martínez,187
Tony Levy Rakotomanga,186
Mr Zozoky,185
CLIP NOUVEAUTÉ VAZO GASY,182
Overland Thomas Team,180
Jior Lanziz,175
Crash Dark0,174
Patryk ememema,174
Dom B,173
Ny Anjara,171
DAW2,169
Kami M-1,168
Roxanne,167
HFF STUDIO,166
DAG TAF,162
Michaël Bryan Luiz,160
sarimsoccer,159
BLACK STAR,159
Gasy Mozika,159
Cristens,159
Nosky,158
Izzy Lima,158
Asunna©,158
Fluxparrow Gaming,157
Deejay Kifr,156
Unimage & Unison,156
misfit.chameleon,153
MrRandom00007,152
Suddemad Production,149
قناص الالعاب المصر…,148
V3GITO,148
HeryTovo,147
JACQUIS R.,147
Thierry Sylvain,146
Sakalav Diving,143
Xtrem Prod,143
Namb's Beat,140
rider,137
A4Royals,137
MC Nios,137
Alliance Française Ambatondrazaka,137
Lee Yann Chen,136
Linos Gasy,136
Concours YouTubers - Orange Madaga…,135
RoseMarie Martin,135
Drakesito,131
kolo,131
Fplus Madagascar,130
Jeffro Kolor Ofisialy,130
SailasRan !,130
funny Dance,129
XiBi DAC,128
LimaGolf 101,125
Alp,125
Joyce Musique,125
shawnjohnsonfan4ever,124
Gai'j Johnson,122
ClickCrewSquad 122,122
FISS,119
Lolman Craft,118
Mozika Gasy,117
Elly Derosse,117
T7 Edits,116
Deen !,115
viva madagascar,114
A Still,113
Pondy Paka sary,113
Ny Kanto sy ny Fahasalamana by Smp…,112
Tahir Kır,111
lRemixProductions,111
ONILAHY BMS BMS,111
R. Mialy,110
Z'Presby YnemoY,110
tia ♥,108
DerpMcMuffin,106
iamOutcry,105
Sapphirius Camille,105
Sh1r1n,103
L'Acoust-iKou,103
Chris372,102
jbergz,101
eGrzesio,100
Tamtam Madagascar,100
Randriamampianina Andry,100
93remisiek,99
MMB Record,97
Lilas Murielle RANAIVOHERY,96
Mago Nihh,96
99PlusMusic,95
Superior,95
Mcnuggets,94
Marano The Real,94
ALEFA Madagascar,94
RUSLIVE,94
desrtsku,91
GINOCRATIE ?,91
Toonteando,90
Tomeh dzn,89
vvo,88
FAXIM Officiel,88
DogJesus,87
Association Fitia Officiel,87
mindoriginals,86
rockafellateatime,86
odw1n,86
Nampoina raz photography,85
Madыч,83
craig,83
Zohina Lens,82
AngryTortoiseChut,80
Jah Layone Officiel,80
Rayoh Kavarhy,80
STAN'S LEKA,79
Lucio,79
Alliance Française Tamatave,79
Nivo Lalandy,78
pst Romeo,77
Hexer,76
Andry Niaina,76
Vava studio,74
Dewei Music,73
Szebi,73
OXIMAN -GEEK,71
Success Network,71
Tiana RABEMALANTO,70
Sarobidy ANDRIANIRINA,70
Sarchixz,70
Bad Intro Ever EFÍX,69
PortableMemes,69
DumpWave,68
Bakay Boost,68
Ben Spatol Ben Spatol,68
Irin Hansy,68
FYNY Music,67
Krisz Vlog,67
Romualdo Euphreim,66
ryan tsou Rajhonson,64
Bendero Beats,63
GIRAN TV,62
Réré Henri SOLOFONIRINA,62
Zamily Msp,62
Yv Laroch,61
AntPlayz,61
★ Flaw ★,60
Pablo Pestobar,60
Jerry,60
Azariah & Yushi,59
freehdintros3d,58
Manoela N,57
KiteParadise Madagascar,56
Argent Maniac,56
Levente Ördög,55
neon//rust,55
Mirabilis Verydick,55
Daniel Randriamananjara,55
LegacyEffects,54
MADA GUITAR,54
Sound's Travel & Leisure,54
Neo Soundz,53
Chael Tan,53
Omar Bugarin,51
Kackie EDGCUMBE,51
DM Meagher,50
Al Boz,50
Feytch Nyrwin Randrianalizaha,50
VK ARTISTES,50
Madagascar Hôtel Consultant,50
sylvielft,49
HLGAuthority,49
MadaJOB RH,49
Gamers Of Talkings - GOT,49
Carlos paco Officiel,48
Le JT de la vape,48
Vash B,45
JuStZaRKoS,45
bodyats,45
pseudo intellectual,44
RANDRIAMIHAJA Santo Ethunio,44
TikTok Memes,43
Rina RANARISON,43
Alan Villatoro,43
M6 Beats,43
Dylou loune,43
Nino D.A.,42
brel,42
CGMaD,41
film,41
Gimmy,41
Tobi Sama,41
Cynical Smof,41
LilFingyVEVO,41
TheZAPChannel,40
Kingsman Vin,40
willyromeo andriaparany,39
DealNaka,39
ICANTAAAIM,39
Kerry Lambourne,38
DaModder13,37
Super Francen,36
Tendo,36
FRK,36
Yaina Rajoelisolo,36
Goldenkill90,35
Louis Seize,35
尺.Sǝdǝгɑ.И.Δ,35
Toky Randriambololonirina,35
Amy Flores,35
Stephano Singer,35
DUN Official,35
hascool.fifa.,35
Alex DuBeck,34
Jao Anjara,34
Bella Mozika,34
Najaina Kanto,34
switzou,33
APMF Madagascar,33
fatporc,31
Agent In Mada-Business service pro…,31
Doni,31
Djijycoss Two,31
xHEARTBR3AKER,30
Jocelyn Randrianasoloniaina,30
Hariniaina Rado ANDRIAMBELO,30
Desdinova Incarnate,30
mmadi5,29
YOU4IC,29
FOX Animation,29
yoyo & sa life,29
KENYL JETHWA,29
BENARSON Elie Sergio,29
FIANGONANA TANA CITY Analakely,29
System LMT,28
trickblitz LS,28
Avr1l,28
andriamiavoniaina,27
Aletta Tamás,27
zdene,26
KandyDancer,26
Jaro14,26
Nomena Rasata,26
Tokinomena Andry,26
Aiden Peterson,26
707rus,25
janek torpeda,25
Dago Geek,25
Zed TV,24
Lovamamy Lalanirina Razafimanantsoa,24
Rajaonarison Broadcasting Company,23
IRAINA CREATION,23
Micka L,23
Birdland Madagascar,23
Pierrick Katzwinkel,23
King Lemur,23
Saúl Collins,21
Mr Alex,21
kringé nyandi,21
"Oh, i hate this",21
All about CELEBRITIES,21
Creepololplays,21
TNT,20
KYADI,20
Hugo Verly,20
Island Minds,19
Deejay rj prod,19
HepeaL1991,18
TokyMada,18
Tamás Stefán,18
Ruwaifa,18
shelby,18
americanofficer,17
Association Maidi Madagascar,17
Дима Андрейчев,17
Huroa,17
trizorts Play,17
Канал vecToR'а,17
grushatv1,16
AlptraumDeath,16
Russianmafia2000,16
Falling Doorknob,16
Angelico Michael Ralaibeza,15
Crazyscars Games,15
Gustav Magnusson,15
DJ Steen First,15
Davys One the track,15
L.A.P.A Life As Poor Artists,15
Tropixyz // RP2K17,15
Lens MG,15
Vonjiniaina Raks,15
ANVlotro,14
Alkazar Ramarson,14
stazoozle swan,14
pawelek,13
Own Music,13
all9119,12
TalentShots,12
4everaloneshow,12
Chrystelle Ratsimanohatra,12
DJ Androt,12
69Plays4,11
LKGaming470,11
Axel R,11
AJ Gamerz,11
Dejvisek,11
Hiba Salad,10
Gravolux,10
Leela Ralston,10
Piter,10
BaranekyTV,10
Maresaka Madagasikara,10
Fast Bertin,10
Antimo Unity Music,10
MUSIC VIDEO GASY HD,10
johnny gomez,9
MortalUpload,9
AnomaLies,9
Mino Heritiana Rakotoarisoa,9
*コナミのうんち,9
electr,8
Finlay Gillanders,8
channel96,8
Pablo,8
madacamp,8
Young Seler & Lil Plejski,8
alpha sans,8
Sydney Trumbley,7
soypeople,7
ExoTiXxBaTsY,7
fenton tigers a paramount company,7
shuayb,7
joman,7
HaPPy,7
YawzaStudios,6
MHS Bro,6
Jack Frost,6
Rado Ezeckia,5
HamsterDépréssif,5
EminemandThimur,4
obobob,4
Ferkilicious1,3
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
,--
